assists,blocks,field_goal_attempts,field_goals,free_throw_attempts,free_throws,match_date,minutes,personal_fouls,player_name,points,quarter,rebounds,source_url,steals,team,three_point_field_goal_attempts,three_point_field_goals,turnovers
0,0,3,0,0,0,20240202,9:27,2,Mike Conley,0,Q4,1,https://www.basketball-reference.com/boxscores/202402020MIN.html,1,MIN,2,0,0
0,0,0,0,0,0,20240202,5:18,0,Nickeil Alexander-Walker,0,Q4,0,https://www.basketball-reference.com/boxscores/202402020MIN.html,0,MIN,0,0,0
0,0,0,0,0,0,20240202,2:45,1,Naz Reid,0,Q4,0,https://www.basketball-reference.com/boxscores/202402020MIN.html,0,MIN,0,0,0
0,0,2,0,0,0,20240202,2:49,0,Kyle Anderson,0,Q4,1,https://www.basketball-reference.com/boxscores/202402020MIN.html,0,MIN,0,0,0
,,,,,,20240202,,,Jordan McLaughlin,,Q4,,https://www.basketball-reference.com/boxscores/202402020MIN.html,,MIN,,,
,,,,,,20240202,,,Troy Brown Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202402020MIN.html,,MIN,,,
,,,,,,20240202,,,Luka Garza,,Q4,,https://www.basketball-reference.com/boxscores/202402020MIN.html,,MIN,,,
,,,,,,20240202,,,Shake Milton,,Q4,,https://www.basketball-reference.com/boxscores/202402020MIN.html,,MIN,,,
,,,,,,20240202,,,Wendell Moore Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202402020MIN.html,,MIN,,,
1,0,6,4,0,0,20240617,9:23,0,Luka Dončić,10,Q4,1,https://www.basketball-reference.com/boxscores/202406170BOS.html,1,DAL,3,2,3
2,0,4,2,0,0,20240617,9:23,0,Kyrie Irving,6,Q4,2,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,DAL,3,2,0
0,0,2,1,0,0,20240617,6:02,1,P.J. Washington,2,Q4,1,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,DAL,1,0,1
0,0,2,0,0,0,20240617,2:02,0,Derrick Jones Jr.,0,Q4,0,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,DAL,1,0,0
,,,,,,20240617,,,Daniel Gafford,,Q4,,https://www.basketball-reference.com/boxscores/202406170BOS.html,,DAL,,,
0,0,1,0,0,0,20240617,6:13,2,Dereck Lively II,0,Q4,1,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,DAL,0,0,0
0,0,1,0,0,0,20240617,4:11,0,Josh Green,0,Q4,0,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,DAL,1,0,0
1,0,0,0,0,0,20240617,3:10,1,Maxi Kleber,0,Q4,0,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,DAL,0,0,0
0,0,0,0,0,0,20240617,2:37,0,Dante Exum,0,Q4,0,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,DAL,0,0,0
0,0,0,0,0,0,20240617,6:31,2,Tim Hardaway Jr.,0,Q4,0,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,DAL,0,0,0
0,0,2,1,2,1,20240617,2:37,0,Jaden Hardy,3,Q4,0,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,DAL,0,0,0
0,0,0,0,0,0,20240617,2:37,0,A.J. Lawson,0,Q4,0,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,DAL,0,0,0
0,0,0,0,0,0,20240617,2:37,0,Dwight Powell,0,Q4,1,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,DAL,0,0,0
0,0,0,0,0,0,20240617,2:37,0,Olivier-Maxence Prosper,0,Q4,1,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,DAL,0,0,0
,,,,,,20240617,,,Markieff Morris,,Q4,,https://www.basketball-reference.com/boxscores/202406170BOS.html,,DAL,,,
1,0,7,4,3,3,20240617,10:39,0,Jayson Tatum,11,Q4,2,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,BOS,2,0,0
1,0,3,0,4,4,20240617,9:18,1,Jaylen Brown,4,Q4,2,https://www.basketball-reference.com/boxscores/202406170BOS.html,1,BOS,1,0,1
0,0,1,0,0,0,20240617,11:22,0,Jrue Holiday,0,Q4,2,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,BOS,1,0,1
0,1,3,1,0,0,20240617,11:22,0,Derrick White,3,Q4,1,https://www.basketball-reference.com/boxscores/202406170BOS.html,1,BOS,2,1,1
0,0,0,0,0,0,20240617,5:50,1,Al Horford,0,Q4,0,https://www.basketball-reference.com/boxscores/202406170BOS.html,1,BOS,0,0,0
0,0,1,0,0,0,20240617,1:21,1,Sam Hauser,0,Q4,0,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,BOS,1,0,0
0,0,2,1,0,0,20240617,5:29,0,Kristaps Porziņģis,2,Q4,1,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,BOS,1,0,0
0,0,0,0,0,0,20240617,2:02,0,Luke Kornet,0,Q4,1,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,BOS,0,0,0
0,0,0,0,0,0,20240617,1:21,0,Payton Pritchard,0,Q4,0,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,BOS,0,0,0
0,0,0,0,0,0,20240617,0:38,0,Oshae Brissett,0,Q4,0,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,BOS,0,0,0
0,0,0,0,0,0,20240617,0:38,0,Svi Mykhailiuk,0,Q4,1,https://www.basketball-reference.com/boxscores/202406170BOS.html,0,BOS,0,0,0
,,,,,,20240617,,,Neemias Queta,,Q4,,https://www.basketball-reference.com/boxscores/202406170BOS.html,,BOS,,,
,,,,,,20240617,,,Jaden Springer,,Q4,,https://www.basketball-reference.com/boxscores/202406170BOS.html,,BOS,,,
,,,,,,20240617,,,Xavier Tillman Sr.,,Q4,,https://www.basketball-reference.com/boxscores/202406170BOS.html,,BOS,,,
,,,,,,20240617,,,Jordan Walsh,,Q4,,https://www.basketball-reference.com/boxscores/202406170BOS.html,,BOS,,,
,,,,,,20240614,,,Derrick White,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,BOS,,,
,,,,,,20240614,,,Jrue Holiday,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,BOS,,,
,,,,,,20240614,,,Jaylen Brown,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,BOS,,,
,,,,,,20240614,,,Jayson Tatum,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,BOS,,,
,,,,,,20240614,,,Al Horford,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,BOS,,,
2,0,9,4,0,0,20240614,12:00,0,Payton Pritchard,9,Q4,1,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,BOS,3,1,0
0,0,2,1,0,0,20240614,3:59,0,Sam Hauser,3,Q4,3,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,BOS,2,1,0
0,0,4,2,2,2,20240614,12:00,0,Oshae Brissett,7,Q4,2,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,BOS,1,1,0
0,0,6,1,0,0,20240614,6:35,0,Svi Mykhailiuk,3,Q4,1,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,BOS,4,1,0
1,0,1,0,0,0,20240614,6:35,1,Luke Kornet,0,Q4,0,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,BOS,0,0,0
0,0,1,0,0,0,20240614,8:01,0,Jaden Springer,0,Q4,2,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,BOS,0,0,0
,,,,,,20240614,,,Xavier Tillman Sr.,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,BOS,,,
0,1,1,1,0,0,20240614,5:25,0,Neemias Queta,2,Q4,0,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,BOS,0,0,0
0,0,2,0,0,0,20240614,5:25,0,Jordan Walsh,0,Q4,1,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,BOS,1,0,0
,,,,,,20240614,,,Kristaps Porziņģis,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,BOS,,,
,,,,,,20240614,,,Luka Dončić,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,DAL,,,
,,,,,,20240614,,,Kyrie Irving,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,DAL,,,
,,,,,,20240614,,,Derrick Jones Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,DAL,,,
,,,,,,20240614,,,P.J. Washington,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,DAL,,,
,,,,,,20240614,,,Daniel Gafford,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,DAL,,,
,,,,,,20240614,,,Maxi Kleber,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,DAL,,,
,,,,,,20240614,,,Dereck Lively II,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,DAL,,,
,,,,,,20240614,,,Josh Green,,Q4,,https://www.basketball-reference.com/boxscores/202406140DAL.html,,DAL,,,
0,0,3,2,0,0,20240614,3:59,0,Dante Exum,5,Q4,0,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,DAL,2,1,0
4,0,3,2,0,0,20240614,12:00,2,Jaden Hardy,5,Q4,3,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,DAL,2,1,0
1,0,7,5,0,0,20240614,12:00,0,Tim Hardaway Jr.,15,Q4,3,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,DAL,7,5,0
0,0,5,1,0,0,20240614,12:00,1,Markieff Morris,3,Q4,4,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,DAL,3,1,1
2,0,0,0,0,0,20240614,6:35,1,Dwight Powell,0,Q4,2,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,DAL,0,0,1
0,0,2,1,0,0,20240614,8:01,0,A.J. Lawson,2,Q4,0,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,DAL,0,0,0
1,0,2,0,0,0,20240614,5:25,0,Olivier-Maxence Prosper,0,Q4,2,https://www.basketball-reference.com/boxscores/202406140DAL.html,0,DAL,0,0,0
0,0,3,2,0,0,20240202,5:54,0,Scottie Barnes,4,Q4,1,https://www.basketball-reference.com/boxscores/202402020HOU.html,0,TOR,0,0,1
2,0,5,4,2,2,20240202,8:11,0,Immanuel Quickley,14,Q4,1,https://www.basketball-reference.com/boxscores/202402020HOU.html,0,TOR,5,4,0
0,0,1,1,0,0,20240202,8:07,0,Gary Trent Jr.,3,Q4,0,https://www.basketball-reference.com/boxscores/202402020HOU.html,1,TOR,1,1,1
,,,,,,20240202,,,Bruce Brown,,Q4,,https://www.basketball-reference.com/boxscores/202402020HOU.html,,TOR,,,
0,0,1,0,0,0,20240202,3:24,2,Jakob Poeltl,0,Q4,2,https://www.basketball-reference.com/boxscores/202402020HOU.html,0,TOR,0,0,1
0,0,1,1,0,0,20240202,8:36,0,Thaddeus Young,2,Q4,0,https://www.basketball-reference.com/boxscores/202402020HOU.html,0,TOR,0,0,1
0,0,4,1,0,0,20240202,12:00,0,Gradey Dick,2,Q4,3,https://www.basketball-reference.com/boxscores/202402020HOU.html,3,TOR,3,0,1
,,,,,,20240202,,,Dennis Schröder,,Q4,,https://www.basketball-reference.com/boxscores/202402020HOU.html,,TOR,,,
0,0,3,3,0,0,20240202,6:06,2,Jordan Nwora,6,Q4,0,https://www.basketball-reference.com/boxscores/202402020HOU.html,1,TOR,0,0,0
0,0,1,1,0,0,20240202,3:53,0,Jalen McDaniels,3,Q4,0,https://www.basketball-reference.com/boxscores/202402020HOU.html,0,TOR,1,1,1
0,0,2,0,0,0,20240202,3:49,0,Garrett Temple,0,Q4,0,https://www.basketball-reference.com/boxscores/202402020HOU.html,0,TOR,1,0,0
,,,,,,20240202,,,Chris Boucher,,Q4,,https://www.basketball-reference.com/boxscores/202402020HOU.html,,TOR,,,
,,,,,,20240202,,,Otto Porter Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202402020HOU.html,,TOR,,,
,,,,,,20240202,,,Alperen Şengün,,Q4,,https://www.basketball-reference.com/boxscores/202402020HOU.html,,HOU,,,
,,,,,,20240202,,,Jalen Green,,Q4,,https://www.basketball-reference.com/boxscores/202402020HOU.html,,HOU,,,
,,,,,,20240202,,,Fred VanVleet,,Q4,,https://www.basketball-reference.com/boxscores/202402020HOU.html,,HOU,,,
,,,,,,20240202,,,Jabari Smith Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202402020HOU.html,,HOU,,,
,,,,,,20240202,,,Dillon Brooks,,Q4,,https://www.basketball-reference.com/boxscores/202402020HOU.html,,HOU,,,
3,0,2,1,0,0,20240202,4:43,0,Amen Thompson,2,Q4,0,https://www.basketball-reference.com/boxscores/202402020HOU.html,0,HOU,1,0,1
1,0,6,4,0,0,20240202,8:07,0,Cam Whitmore,9,Q4,2,https://www.basketball-reference.com/boxscores/202402020HOU.html,1,HOU,3,1,0
0,0,1,1,0,0,20240202,5:54,0,Jae'Sean Tate,2,Q4,0,https://www.basketball-reference.com/boxscores/202402020HOU.html,0,HOU,0,0,0
1,0,2,2,0,0,20240202,8:07,1,Jeff Green,4,Q4,1,https://www.basketball-reference.com/boxscores/202402020HOU.html,1,HOU,0,0,1
2,0,2,1,0,0,20240202,12:00,1,Aaron Holiday,3,Q4,0,https://www.basketball-reference.com/boxscores/202402020HOU.html,1,HOU,2,1,2
1,0,4,1,0,0,20240202,9:30,0,Reggie Bullock,3,Q4,1,https://www.basketball-reference.com/boxscores/202402020HOU.html,1,HOU,3,1,0
0,0,2,2,2,2,20240202,3:53,0,Boban Marjanović,6,Q4,4,https://www.basketball-reference.com/boxscores/202402020HOU.html,0,HOU,0,0,1
0,0,2,1,0,0,20240202,3:53,0,Nate Hinton,2,Q4,0,https://www.basketball-reference.com/boxscores/202402020HOU.html,1,HOU,1,0,0
0,0,1,1,0,0,20240202,3:53,1,Jermaine Samuels,2,Q4,0,https://www.basketball-reference.com/boxscores/202402020HOU.html,0,HOU,0,0,0
,,,,,,20240202,,,Jock Landale,,Q4,,https://www.basketball-reference.com/boxscores/202402020HOU.html,,HOU,,,
2,0,5,1,2,2,20240612,12:00,0,Jayson Tatum,4,Q4,2,https://www.basketball-reference.com/boxscores/202406120DAL.html,0,BOS,1,0,1
1,0,2,2,2,2,20240612,12:00,1,Derrick White,8,Q4,1,https://www.basketball-reference.com/boxscores/202406120DAL.html,0,BOS,2,2,1
1,0,1,0,0,0,20240612,9:44,2,Jrue Holiday,0,Q4,0,https://www.basketball-reference.com/boxscores/202406120DAL.html,0,BOS,1,0,0
0,0,7,4,0,0,20240612,10:39,1,Jaylen Brown,9,Q4,5,https://www.basketball-reference.com/boxscores/202406120DAL.html,0,BOS,3,1,1
0,0,1,0,0,0,20240612,12:00,1,Al Horford,0,Q4,1,https://www.basketball-reference.com/boxscores/202406120DAL.html,0,BOS,1,0,2
,,,,,,20240612,,,Sam Hauser,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,BOS,,,
,,,,,,20240612,,,Xavier Tillman Sr.,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,BOS,,,
1,0,2,0,0,0,20240612,3:37,1,Payton Pritchard,0,Q4,0,https://www.basketball-reference.com/boxscores/202406120DAL.html,0,BOS,0,0,0
,,,,,,20240612,,,Oshae Brissett,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,BOS,,,
,,,,,,20240612,,,Luke Kornet,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,BOS,,,
,,,,,,20240612,,,Svi Mykhailiuk,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,BOS,,,
,,,,,,20240612,,,Neemias Queta,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,BOS,,,
,,,,,,20240612,,,Jaden Springer,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,BOS,,,
,,,,,,20240612,,,Jordan Walsh,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,BOS,,,
1,0,6,2,5,5,20240612,12:00,1,Kyrie Irving,9,Q4,0,https://www.basketball-reference.com/boxscores/202406120DAL.html,0,DAL,1,0,0
0,0,4,2,4,3,20240612,12:00,2,P.J. Washington,9,Q4,1,https://www.basketball-reference.com/boxscores/202406120DAL.html,0,DAL,4,2,1
3,0,5,1,0,0,20240612,7:48,4,Luka Dončić,2,Q4,2,https://www.basketball-reference.com/boxscores/202406120DAL.html,1,DAL,1,0,1
,,,,,,20240612,,,Daniel Gafford,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,DAL,,,
,,,,,,20240612,,,Derrick Jones Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,DAL,,,
0,0,3,3,0,0,20240612,12:00,0,Dereck Lively II,6,Q4,6,https://www.basketball-reference.com/boxscores/202406120DAL.html,1,DAL,0,0,0
0,0,2,1,0,0,20240612,12:00,1,Josh Green,3,Q4,2,https://www.basketball-reference.com/boxscores/202406120DAL.html,1,DAL,1,1,0
0,0,1,0,0,0,20240612,4:12,0,Tim Hardaway Jr.,0,Q4,1,https://www.basketball-reference.com/boxscores/202406120DAL.html,0,DAL,1,0,0
,,,,,,20240612,,,Maxi Kleber,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,DAL,,,
,,,,,,20240612,,,Jaden Hardy,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,DAL,,,
,,,,,,20240612,,,Dante Exum,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,DAL,,,
,,,,,,20240612,,,A.J. Lawson,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,DAL,,,
,,,,,,20240612,,,Markieff Morris,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,DAL,,,
,,,,,,20240612,,,Dwight Powell,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,DAL,,,
,,,,,,20240612,,,Olivier-Maxence Prosper,,Q4,,https://www.basketball-reference.com/boxscores/202406120DAL.html,,DAL,,,
1,0,4,1,0,0,20240202,10:58,0,Harrison Barnes,3,Q4,2,https://www.basketball-reference.com/boxscores/202402020IND.html,1,SAC,3,1,1
1,1,5,3,4,2,20240202,10:27,0,De'Aaron Fox,8,Q4,0,https://www.basketball-reference.com/boxscores/202402020IND.html,1,SAC,1,0,0
2,1,2,1,4,4,20240202,7:19,1,Domantas Sabonis,6,Q4,2,https://www.basketball-reference.com/boxscores/202402020IND.html,0,SAC,1,0,1
1,0,2,2,3,2,20240202,7:19,2,Kevin Huerter,7,Q4,1,https://www.basketball-reference.com/boxscores/202402020IND.html,0,SAC,1,1,2
0,0,0,0,0,0,20240202,2:21,0,Keegan Murray,0,Q4,0,https://www.basketball-reference.com/boxscores/202402020IND.html,0,SAC,0,0,0
0,0,6,3,2,1,20240202,10:27,3,Malik Monk,8,Q4,3,https://www.basketball-reference.com/boxscores/202402020IND.html,1,SAC,2,1,0
0,0,0,0,0,0,20240202,1:33,0,Davion Mitchell,0,Q4,0,https://www.basketball-reference.com/boxscores/202402020IND.html,0,SAC,0,0,0
0,0,1,1,0,0,20240202,4:41,0,Trey Lyles,2,Q4,1,https://www.basketball-reference.com/boxscores/202402020IND.html,0,SAC,0,0,0
1,0,0,0,0,0,20240202,4:55,0,Kessler Edwards,0,Q4,2,https://www.basketball-reference.com/boxscores/202402020IND.html,0,SAC,0,0,0
,,,,,,20240202,,,Chris Duarte,,Q4,,https://www.basketball-reference.com/boxscores/202402020IND.html,,SAC,,,
,,,,,,20240202,,,Keon Ellis,,Q4,,https://www.basketball-reference.com/boxscores/202402020IND.html,,SAC,,,
,,,,,,20240202,,,Colby Jones,,Q4,,https://www.basketball-reference.com/boxscores/202402020IND.html,,SAC,,,
,,,,,,20240202,,,Alex Len,,Q4,,https://www.basketball-reference.com/boxscores/202402020IND.html,,SAC,,,
,,,,,,20240202,,,JaVale McGee,,Q4,,https://www.basketball-reference.com/boxscores/202402020IND.html,,SAC,,,
0,0,4,3,4,4,20240202,9:46,0,Bennedict Mathurin,12,Q4,2,https://www.basketball-reference.com/boxscores/202402020IND.html,1,IND,2,2,1
1,0,4,3,1,1,20240202,8:38,2,Pascal Siakam,7,Q4,3,https://www.basketball-reference.com/boxscores/202402020IND.html,0,IND,0,0,1
0,0,0,0,2,2,20240202,6:29,1,Isaiah Jackson,2,Q4,1,https://www.basketball-reference.com/boxscores/202402020IND.html,1,IND,0,0,1
0,0,2,0,0,0,20240202,3:32,2,Aaron Nesmith,0,Q4,1,https://www.basketball-reference.com/boxscores/202402020IND.html,0,IND,1,0,0
2,0,0,0,2,2,20240202,4:00,0,T.J. McConnell,2,Q4,0,https://www.basketball-reference.com/boxscores/202402020IND.html,0,IND,0,0,0
1,0,4,2,0,0,20240202,10:41,2,Buddy Hield,5,Q4,3,https://www.basketball-reference.com/boxscores/202402020IND.html,2,IND,3,1,0
0,0,1,1,0,0,20240202,4:56,1,Tyrese Haliburton,2,Q4,0,https://www.basketball-reference.com/boxscores/202402020IND.html,0,IND,0,0,1
0,1,2,0,0,0,20240202,2:27,0,Obi Toppin,0,Q4,1,https://www.basketball-reference.com/boxscores/202402020IND.html,0,IND,2,0,0
0,0,4,1,2,2,20240202,7:45,0,Ben Sheppard,4,Q4,0,https://www.basketball-reference.com/boxscores/202402020IND.html,0,IND,3,0,0
0,0,0,0,0,0,20240202,1:46,0,Jarace Walker,0,Q4,0,https://www.basketball-reference.com/boxscores/202402020IND.html,0,IND,0,0,0
,,,,,,20240202,,,Andrew Nembhard,,Q4,,https://www.basketball-reference.com/boxscores/202402020IND.html,,IND,,,
,,,,,,20240202,,,Kendall Brown,,Q4,,https://www.basketball-reference.com/boxscores/202402020IND.html,,IND,,,
,,,,,,20240202,,,James Johnson,,Q4,,https://www.basketball-reference.com/boxscores/202402020IND.html,,IND,,,
,,,,,,20240202,,,Jalen Smith,,Q4,,https://www.basketball-reference.com/boxscores/202402020IND.html,,IND,,,
,,,,,,20240202,,,Oscar Tshiebwe,,Q4,,https://www.basketball-reference.com/boxscores/202402020IND.html,,IND,,,
1,0,3,1,3,3,20240202,9:23,0,Bradley Beal,5,Q4,0,https://www.basketball-reference.com/boxscores/202402020ATL.html,0,PHO,1,0,1
0,1,8,6,2,2,20240202,12:00,1,Kevin Durant,16,Q4,2,https://www.basketball-reference.com/boxscores/202402020ATL.html,1,PHO,3,2,3
1,0,0,0,0,0,20240202,9:28,0,Devin Booker,0,Q4,1,https://www.basketball-reference.com/boxscores/202402020ATL.html,0,PHO,0,0,1
2,1,1,0,0,0,20240202,6:51,0,Grayson Allen,0,Q4,1,https://www.basketball-reference.com/boxscores/202402020ATL.html,0,PHO,1,0,1
0,0,0,0,0,0,20240202,2:38,0,Jusuf Nurkić,0,Q4,0,https://www.basketball-reference.com/boxscores/202402020ATL.html,0,PHO,0,0,0
0,0,1,0,0,0,20240202,9:24,0,Eric Gordon,0,Q4,1,https://www.basketball-reference.com/boxscores/202402020ATL.html,1,PHO,1,0,2
0,0,2,2,0,0,20240202,5:07,0,Drew Eubanks,4,Q4,1,https://www.basketball-reference.com/boxscores/202402020ATL.html,0,PHO,0,0,0
0,0,0,0,0,0,20240202,5:09,0,Josh Okogie,0,Q4,0,https://www.basketball-reference.com/boxscores/202402020ATL.html,0,PHO,0,0,0
,,,,,,20240202,,,Keita Bates-Diop,,Q4,,https://www.basketball-reference.com/boxscores/202402020ATL.html,,PHO,,,
,,,,,,20240202,,,Bol Bol,,Q4,,https://www.basketball-reference.com/boxscores/202402020ATL.html,,PHO,,,
,,,,,,20240202,,,Jordan Goodwin,,Q4,,https://www.basketball-reference.com/boxscores/202402020ATL.html,,PHO,,,
,,,,,,20240202,,,Nassir Little,,Q4,,https://www.basketball-reference.com/boxscores/202402020ATL.html,,PHO,,,
,,,,,,20240202,,,Chimezie Metu,,Q4,,https://www.basketball-reference.com/boxscores/202402020ATL.html,,PHO,,,
,,,,,,20240202,,,Yuta Watanabe,,Q4,,https://www.basketball-reference.com/boxscores/202402020ATL.html,,PHO,,,
4,0,4,3,0,0,20240202,12:00,0,Trae Young,7,Q4,0,https://www.basketball-reference.com/boxscores/202402020ATL.html,2,ATL,2,1,3
0,0,9,5,2,2,20240202,10:04,1,Dejounte Murray,13,Q4,1,https://www.basketball-reference.com/boxscores/202402020ATL.html,1,ATL,3,1,0
0,0,3,1,0,0,20240202,12:00,1,Jalen Johnson,2,Q4,2,https://www.basketball-reference.com/boxscores/202402020ATL.html,1,ATL,0,0,1
0,0,0,0,0,0,20240202,2:38,0,Clint Capela,0,Q4,0,https://www.basketball-reference.com/boxscores/202402020ATL.html,0,ATL,0,0,0
,,,,,,20240202,,,Saddiq Bey,,Q4,,https://www.basketball-reference.com/boxscores/202402020ATL.html,,ATL,,,
1,0,3,2,0,0,20240202,12:00,2,Bogdan Bogdanović,5,Q4,0,https://www.basketball-reference.com/boxscores/202402020ATL.html,0,ATL,2,1,0
0,0,1,1,0,0,20240202,9:22,0,Onyeka Okongwu,2,Q4,4,https://www.basketball-reference.com/boxscores/202402020ATL.html,0,ATL,0,0,0
0,0,1,0,0,0,20240202,1:56,1,Wesley Matthews,0,Q4,0,https://www.basketball-reference.com/boxscores/202402020ATL.html,0,ATL,1,0,0
,,,,,,20240202,,,Patty Mills,,Q4,,https://www.basketball-reference.com/boxscores/202402020ATL.html,,ATL,,,
,,,,,,20240202,,,Bruno Fernando,,Q4,,https://www.basketball-reference.com/boxscores/202402020ATL.html,,ATL,,,
,,,,,,20240202,,,Trent Forrest,,Q4,,https://www.basketball-reference.com/boxscores/202402020ATL.html,,ATL,,,
,,,,,,20240202,,,AJ Griffin,,Q4,,https://www.basketball-reference.com/boxscores/202402020ATL.html,,ATL,,,
,,,,,,20240202,,,Garrison Mathews,,Q4,,https://www.basketball-reference.com/boxscores/202402020ATL.html,,ATL,,,
